property_id,check_in_date,room_category,successful_bookings,capacity,date,mmm_yy,week_no,day_type
17561,2022-07-14,RT1,17,26,2022-07-14,22-Jul,W 29,weekeday
17561,2022-07-15,RT1,15,26,2022-07-15,22-Jul,W 29,weekeday
17561,2022-07-16,RT1,25,26,2022-07-16,22-Jul,W 29,weekend
17561,2022-07-17,RT1,19,26,2022-07-17,22-Jul,W 30,weekend
17561,2022-07-18,RT1,11,26,2022-07-18,22-Jul,W 30,weekeday
17561,2022-07-19,RT1,15,26,2022-07-19,22-Jul,W 30,weekeday
17561,2022-07-20,RT1,15,26,2022-07-20,22-Jul,W 30,weekeday
17561,2022-07-21,RT1,14,26,2022-07-21,22-Jul,W 30,weekeday
17561,2022-07-22,RT1,12,26,2022-07-22,22-Jul,W 30,weekeday
17561,2022-07-23,RT1,20,26,2022-07-23,22-Jul,W 30,weekend
17561,2022-07-24,RT1,17,26,2022-07-24,22-Jul,W 31,weekend
17561,2022-07-25,RT1,15,26,2022-07-25,22-Jul,W 31,weekeday
17561,2022-07-26,RT1,13,26,2022-07-26,22-Jul,W 31,weekeday
17561,2022-07-27,RT1,14,26,2022-07-27,22-Jul,W 31,weekeday
17561,2022-07-28,RT1,14,26,2022-07-28,22-Jul,W 31,weekeday
17561,2022-07-29,RT1,15,26,2022-07-29,22-Jul,W 31,weekeday
17561,2022-07-30,RT1,20,26,2022-07-30,22-Jul,W 31,weekend
17561,2022-07-31,RT1,19,26,2022-07-31,22-Jul,W 32,weekend
17561,2022-05-01,RT2,32,36,2022-05-01,22-May,W 19,weekend
17561,2022-05-02,RT2,23,36,2022-05-02,22-May,W 19,weekeday
17561,2022-05-03,RT2,23,36,2022-05-03,22-May,W 19,weekeday
17561,2022-05-04,RT2,21,36,2022-05-04,22-May,W 19,weekeday
17561,2022-05-05,RT2,25,36,2022-05-05,22-May,W 19,weekeday
17561,2022-05-06,RT2,20,36,2022-05-06,22-May,W 19,weekeday
17561,2022-05-07,RT2,30,36,2022-05-07,22-May,W 19,weekend
17561,2022-05-08,RT2,32,36,2022-05-08,22-May,W 20,weekend
17561,2022-05-09,RT2,23,36,2022-05-09,22-May,W 20,weekeday
17561,2022-05-10,RT2,22,36,2022-05-10,22-May,W 20,weekeday
17561,2022-05-11,RT2,23,36,2022-05-11,22-May,W 20,weekeday
17561,2022-05-12,RT2,23,36,2022-05-12,22-May,W 20,weekeday
17561,2022-05-13,RT2,22,36,2022-05-13,22-May,W 20,weekeday
17561,2022-05-14,RT2,30,36,2022-05-14,22-May,W 20,weekend
17561,2022-05-15,RT2,25,36,2022-05-15,22-May,W 21,weekend
17561,2022-05-16,RT2,20,36,2022-05-16,22-May,W 21,weekeday
17561,2022-05-17,RT2,18,36,2022-05-17,22-May,W 21,weekeday
17561,2022-05-18,RT2,19,36,2022-05-18,22-May,W 21,weekeday
17561,2022-05-19,RT2,22,36,2022-05-19,22-May,W 21,weekeday
17561,2022-05-20,RT2,16,36,2022-05-20,22-May,W 21,weekeday
17561,2022-05-21,RT2,28,36,2022-05-21,22-May,W 21,weekend
17561,2022-05-22,RT2,29,36,2022-05-22,22-May,W 22,weekend
17561,2022-05-23,RT2,23,36,2022-05-23,22-May,W 22,weekeday
17561,2022-05-24,RT2,23,36,2022-05-24,22-May,W 22,weekeday
17561,2022-05-25,RT2,19,36,2022-05-25,22-May,W 22,weekeday
17561,2022-05-26,RT2,23,36,2022-05-26,22-May,W 22,weekeday
17561,2022-05-27,RT2,19,36,2022-05-27,22-May,W 22,weekeday
17561,2022-05-28,RT2,32,36,2022-05-28,22-May,W 22,weekend
17561,2022-05-29,RT2,27,36,2022-05-29,22-May,W 23,weekend
17561,2022-05-30,RT2,22,36,2022-05-30,22-May,W 23,weekeday
17561,2022-05-31,RT2,18,36,2022-05-31,22-May,W 23,weekeday
17561,2022-06-01,RT2,16,36,2022-06-01,22-Jun,W 23,weekeday
17561,2022-06-02,RT2,20,36,2022-06-02,22-Jun,W 23,weekeday
17561,2022-06-03,RT2,16,36,2022-06-03,22-Jun,W 23,weekeday
17561,2022-06-04,RT2,28,36,2022-06-04,22-Jun,W 23,weekend
17561,2022-06-05,RT2,34,36,2022-06-05,22-Jun,W 24,weekend
17561,2022-06-06,RT2,22,36,2022-06-06,22-Jun,W 24,weekeday
17561,2022-06-07,RT2,22,36,2022-06-07,22-Jun,W 24,weekeday
17561,2022-06-08,RT2,23,36,2022-06-08,22-Jun,W 24,weekeday
17561,2022-06-09,RT2,23,36,2022-06-09,22-Jun,W 24,weekeday
17561,2022-06-10,RT2,23,36,2022-06-10,22-Jun,W 24,weekeday
17561,2022-06-11,RT2,34,36,2022-06-11,22-Jun,W 24,weekend
17561,2022-06-12,RT2,31,36,2022-06-12,22-Jun,W 25,weekend
17561,2022-06-13,RT2,22,36,2022-06-13,22-Jun,W 25,weekeday
17561,2022-06-14,RT2,21,36,2022-06-14,22-Jun,W 25,weekeday
17561,2022-06-15,RT2,22,36,2022-06-15,22-Jun,W 25,weekeday
17561,2022-06-16,RT2,23,36,2022-06-16,22-Jun,W 25,weekeday
17561,2022-06-17,RT2,21,36,2022-06-17,22-Jun,W 25,weekeday
17561,2022-06-18,RT2,32,36,2022-06-18,22-Jun,W 25,weekend
17561,2022-06-19,RT2,24,36,2022-06-19,22-Jun,W 26,weekend
17561,2022-06-20,RT2,21,36,2022-06-20,22-Jun,W 26,weekeday
17561,2022-06-21,RT2,20,36,2022-06-21,22-Jun,W 26,weekeday
17561,2022-06-22,RT2,19,36,2022-06-22,22-Jun,W 26,weekeday
17561,2022-06-23,RT2,21,36,2022-06-23,22-Jun,W 26,weekeday
17561,2022-06-24,RT2,17,36,2022-06-24,22-Jun,W 26,weekeday
17561,2022-06-25,RT2,27,36,2022-06-25,22-Jun,W 26,weekend
17561,2022-06-26,RT2,31,36,2022-06-26,22-Jun,W 27,weekend
17561,2022-06-27,RT2,23,36,2022-06-27,22-Jun,W 27,weekeday
17561,2022-06-28,RT2,24,36,2022-06-28,22-Jun,W 27,weekeday
17561,2022-06-29,RT2,23,36,2022-06-29,22-Jun,W 27,weekeday
17561,2022-06-30,RT2,22,36,2022-06-30,22-Jun,W 27,weekeday
17561,2022-07-01,RT2,21,36,2022-07-01,22-Jul,W 27,weekeday
17561,2022-07-02,RT2,33,36,2022-07-02,22-Jul,W 27,weekend
17561,2022-07-03,RT2,36,36,2022-07-03,22-Jul,W 28,weekend
17561,2022-07-04,RT2,23,36,2022-07-04,22-Jul,W 28,weekeday
17561,2022-07-05,RT2,21,36,2022-07-05,22-Jul,W 28,weekeday
17561,2022-07-06,RT2,23,36,2022-07-06,22-Jul,W 28,weekeday
17561,2022-07-07,RT2,23,36,2022-07-07,22-Jul,W 28,weekeday
17561,2022-07-08,RT2,22,36,2022-07-08,22-Jul,W 28,weekeday
17561,2022-07-09,RT2,34,36,2022-07-09,22-Jul,W 28,weekend
17561,2022-07-10,RT2,36,36,2022-07-10,22-Jul,W 29,weekend
17561,2022-07-11,RT2,22,36,2022-07-11,22-Jul,W 29,weekeday
17561,2022-07-12,RT2,22,36,2022-07-12,22-Jul,W 29,weekeday
17561,2022-07-13,RT2,23,36,2022-07-13,22-Jul,W 29,weekeday
17561,2022-07-14,RT2,24,36,2022-07-14,22-Jul,W 29,weekeday
17561,2022-07-15,RT2,23,36,2022-07-15,22-Jul,W 29,weekeday
17561,2022-07-16,RT2,33,36,2022-07-16,22-Jul,W 29,weekend
17561,2022-07-17,RT2,28,36,2022-07-17,22-Jul,W 30,weekend
17561,2022-07-18,RT2,20,36,2022-07-18,22-Jul,W 30,weekeday
17561,2022-07-19,RT2,17,36,2022-07-19,22-Jul,W 30,weekeday
17561,2022-07-20,RT2,21,36,2022-07-20,22-Jul,W 30,weekeday
17561,2022-07-21,RT2,18,36,2022-07-21,22-Jul,W 30,weekeday
17561,2022-07-22,RT2,18,36,2022-07-22,22-Jul,W 30,weekeday
17561,2022-07-23,RT2,26,36,2022-07-23,22-Jul,W 30,weekend
17561,2022-07-24,RT2,27,36,2022-07-24,22-Jul,W 31,weekend
17561,2022-07-25,RT2,20,36,2022-07-25,22-Jul,W 31,weekeday
17561,2022-07-26,RT2,15,36,2022-07-26,22-Jul,W 31,weekeday
17561,2022-07-27,RT2,18,36,2022-07-27,22-Jul,W 31,weekeday
17561,2022-07-28,RT2,21,36,2022-07-28,22-Jul,W 31,weekeday
17561,2022-07-29,RT2,19,36,2022-07-29,22-Jul,W 31,weekeday
17561,2022-07-30,RT2,27,36,2022-07-30,22-Jul,W 31,weekend
17561,2022-07-31,RT2,26,36,2022-07-31,22-Jul,W 32,weekend
17562,2022-05-01,RT4,4,6,2022-05-01,22-May,W 19,weekend
17562,2022-05-02,RT4,3,6,2022-05-02,22-May,W 19,weekeday
17562,2022-05-03,RT4,2,6,2022-05-03,22-May,W 19,weekeday
17562,2022-05-04,RT4,2,6,2022-05-04,22-May,W 19,weekeday
17562,2022-05-05,RT4,3,6,2022-05-05,22-May,W 19,weekeday
17562,2022-05-06,RT4,2,6,2022-05-06,22-May,W 19,weekeday
17562,2022-05-07,RT4,3,6,2022-05-07,22-May,W 19,weekend
17562,2022-05-08,RT4,4,6,2022-05-08,22-May,W 20,weekend
17562,2022-05-09,RT4,2,6,2022-05-09,22-May,W 20,weekeday
17562,2022-05-10,RT4,3,6,2022-05-10,22-May,W 20,weekeday
17562,2022-05-11,RT4,3,6,2022-05-11,22-May,W 20,weekeday
17562,2022-05-12,RT4,3,6,2022-05-12,22-May,W 20,weekeday
17562,2022-05-13,RT4,3,6,2022-05-13,22-May,W 20,weekeday
17562,2022-05-14,RT4,3,6,2022-05-14,22-May,W 20,weekend
17562,2022-05-15,RT4,3,6,2022-05-15,22-May,W 21,weekend
17562,2022-05-16,RT4,3,6,2022-05-16,22-May,W 21,weekeday
17562,2022-05-17,RT4,3,6,2022-05-17,22-May,W 21,weekeday
17562,2022-05-18,RT4,2,6,2022-05-18,22-May,W 21,weekeday
17562,2022-05-19,RT4,3,6,2022-05-19,22-May,W 21,weekeday
17562,2022-05-20,RT4,2,6,2022-05-20,22-May,W 21,weekeday
17562,2022-05-21,RT4,3,6,2022-05-21,22-May,W 21,weekend
17562,2022-05-22,RT4,4,6,2022-05-22,22-May,W 22,weekend
17562,2022-05-23,RT4,3,6,2022-05-23,22-May,W 22,weekeday
17562,2022-05-24,RT4,3,6,2022-05-24,22-May,W 22,weekeday
17562,2022-05-25,RT4,3,6,2022-05-25,22-May,W 22,weekeday
17562,2022-05-26,RT4,2,6,2022-05-26,22-May,W 22,weekeday
17562,2022-05-27,RT4,3,6,2022-05-27,22-May,W 22,weekeday
17562,2022-05-28,RT4,3,6,2022-05-28,22-May,W 22,weekend
17562,2022-05-29,RT4,2,6,2022-05-29,22-May,W 23,weekend
17562,2022-05-30,RT4,2,6,2022-05-30,22-May,W 23,weekeday
17562,2022-05-31,RT4,3,6,2022-05-31,22-May,W 23,weekeday
17562,2022-06-01,RT4,2,6,2022-06-01,22-Jun,W 23,weekeday
17562,2022-06-02,RT4,3,6,2022-06-02,22-Jun,W 23,weekeday
17562,2022-06-03,RT4,2,6,2022-06-03,22-Jun,W 23,weekeday
17562,2022-06-04,RT4,3,6,2022-06-04,22-Jun,W 23,weekend
17562,2022-06-05,RT4,4,6,2022-06-05,22-Jun,W 24,weekend
17562,2022-06-06,RT4,3,6,2022-06-06,22-Jun,W 24,weekeday
17562,2022-06-07,RT4,3,6,2022-06-07,22-Jun,W 24,weekeday
17562,2022-06-08,RT4,3,6,2022-06-08,22-Jun,W 24,weekeday
17562,2022-06-09,RT4,3,6,2022-06-09,22-Jun,W 24,weekeday
17562,2022-06-10,RT4,3,6,2022-06-10,22-Jun,W 24,weekeday
17562,2022-06-11,RT4,4,6,2022-06-11,22-Jun,W 24,weekend
17562,2022-06-12,RT4,4,6,2022-06-12,22-Jun,W 25,weekend
17562,2022-06-13,RT4,3,6,2022-06-13,22-Jun,W 25,weekeday
17562,2022-06-14,RT4,3,6,2022-06-14,22-Jun,W 25,weekeday
17562,2022-06-15,RT4,2,6,2022-06-15,22-Jun,W 25,weekeday
17562,2022-06-16,RT4,3,6,2022-06-16,22-Jun,W 25,weekeday
17562,2022-06-17,RT4,3,6,2022-06-17,22-Jun,W 25,weekeday
17562,2022-06-18,RT4,4,6,2022-06-18,22-Jun,W 25,weekend
17562,2022-06-19,RT4,3,6,2022-06-19,22-Jun,W 26,weekend
17562,2022-06-20,RT4,2,6,2022-06-20,22-Jun,W 26,weekeday
17562,2022-06-21,RT4,3,6,2022-06-21,22-Jun,W 26,weekeday
17562,2022-06-22,RT4,2,6,2022-06-22,22-Jun,W 26,weekeday
17562,2022-06-23,RT4,2,6,2022-06-23,22-Jun,W 26,weekeday
17562,2022-06-24,RT4,2,6,2022-06-24,22-Jun,W 26,weekeday
17562,2022-06-25,RT4,4,6,2022-06-25,22-Jun,W 26,weekend
17562,2022-06-26,RT4,4,6,2022-06-26,22-Jun,W 27,weekend
17562,2022-06-27,RT4,3,6,2022-06-27,22-Jun,W 27,weekeday
17562,2022-06-28,RT4,3,6,2022-06-28,22-Jun,W 27,weekeday
17562,2022-06-29,RT4,3,6,2022-06-29,22-Jun,W 27,weekeday
17562,2022-06-30,RT4,3,6,2022-06-30,22-Jun,W 27,weekeday
17562,2022-07-01,RT4,3,6,2022-07-01,22-Jul,W 27,weekeday
17562,2022-07-02,RT4,4,6,2022-07-02,22-Jul,W 27,weekend
17562,2022-07-03,RT4,4,6,2022-07-03,22-Jul,W 28,weekend
17562,2022-07-04,RT4,3,6,2022-07-04,22-Jul,W 28,weekeday
17562,2022-07-05,RT4,3,6,2022-07-05,22-Jul,W 28,weekeday
17562,2022-07-06,RT4,2,6,2022-07-06,22-Jul,W 28,weekeday
17562,2022-07-07,RT4,3,6,2022-07-07,22-Jul,W 28,weekeday
17562,2022-07-08,RT4,3,6,2022-07-08,22-Jul,W 28,weekeday
17562,2022-07-09,RT4,3,6,2022-07-09,22-Jul,W 28,weekend
17562,2022-07-10,RT4,4,6,2022-07-10,22-Jul,W 29,weekend
17562,2022-07-11,RT4,3,6,2022-07-11,22-Jul,W 29,weekeday
17562,2022-07-12,RT4,3,6,2022-07-12,22-Jul,W 29,weekeday
17562,2022-07-13,RT4,3,6,2022-07-13,22-Jul,W 29,weekeday
17562,2022-07-14,RT4,3,6,2022-07-14,22-Jul,W 29,weekeday
17562,2022-07-15,RT4,3,6,2022-07-15,22-Jul,W 29,weekeday
17562,2022-07-16,RT4,4,6,2022-07-16,22-Jul,W 29,weekend
17562,2022-07-17,RT4,2,6,2022-07-17,22-Jul,W 30,weekend
17562,2022-07-18,RT4,2,6,2022-07-18,22-Jul,W 30,weekeday
17562,2022-07-19,RT4,3,6,2022-07-19,22-Jul,W 30,weekeday
17562,2022-07-20,RT4,2,6,2022-07-20,22-Jul,W 30,weekeday
17562,2022-07-21,RT4,3,6,2022-07-21,22-Jul,W 30,weekeday
17562,2022-07-22,RT4,2,6,2022-07-22,22-Jul,W 30,weekeday
17562,2022-07-23,RT4,3,6,2022-07-23,22-Jul,W 30,weekend
17562,2022-07-24,RT4,3,6,2022-07-24,22-Jul,W 31,weekend
17562,2022-07-25,RT4,2,6,2022-07-25,22-Jul,W 31,weekeday
17562,2022-07-26,RT4,3,6,2022-07-26,22-Jul,W 31,weekeday
17562,2022-07-27,RT4,2,6,2022-07-27,22-Jul,W 31,weekeday
17562,2022-07-28,RT4,2,6,2022-07-28,22-Jul,W 31,weekeday
17562,2022-07-29,RT4,2,6,2022-07-29,22-Jul,W 31,weekeday
17562,2022-07-30,RT4,3,6,2022-07-30,22-Jul,W 31,weekend
17562,2022-07-31,RT4,2,6,2022-07-31,22-Jul,W 32,weekend
17562,2022-05-01,RT1,12,20,2022-05-01,22-May,W 19,weekend
17562,2022-05-02,RT1,9,20,2022-05-02,22-May,W 19,weekeday
17562,2022-05-03,RT1,10,20,2022-05-03,22-May,W 19,weekeday
17562,2022-05-04,RT1,9,20,2022-05-04,22-May,W 19,weekeday
17562,2022-05-05,RT1,8,20,2022-05-05,22-May,W 19,weekeday
17562,2022-05-06,RT1,8,20,2022-05-06,22-May,W 19,weekeday
17562,2022-05-07,RT1,13,20,2022-05-07,22-May,W 19,weekend
17562,2022-05-08,RT1,12,20,2022-05-08,22-May,W 20,weekend
17562,2022-05-09,RT1,9,20,2022-05-09,22-May,W 20,weekeday
17562,2022-05-10,RT1,9,20,2022-05-10,22-May,W 20,weekeday
17562,2022-05-11,RT1,9,20,2022-05-11,22-May,W 20,weekeday
17562,2022-05-12,RT1,10,20,2022-05-12,22-May,W 20,weekeday
17562,2022-05-13,RT1,9,20,2022-05-13,22-May,W 20,weekeday
17562,2022-05-14,RT1,13,20,2022-05-14,22-May,W 20,weekend
17562,2022-05-15,RT1,10,20,2022-05-15,22-May,W 21,weekend
17562,2022-05-16,RT1,7,20,2022-05-16,22-May,W 21,weekeday
17562,2022-05-17,RT1,7,20,2022-05-17,22-May,W 21,weekeday
17562,2022-05-18,RT1,8,20,2022-05-18,22-May,W 21,weekeday
17562,2022-05-19,RT1,7,20,2022-05-19,22-May,W 21,weekeday
17562,2022-05-20,RT1,7,20,2022-05-20,22-May,W 21,weekeday
17562,2022-05-21,RT1,10,20,2022-05-21,22-May,W 21,weekend
17562,2022-05-22,RT1,12,20,2022-05-22,22-May,W 22,weekend
17562,2022-05-23,RT1,8,20,2022-05-23,22-May,W 22,weekeday
17562,2022-05-24,RT1,8,20,2022-05-24,22-May,W 22,weekeday
17562,2022-05-25,RT1,9,20,2022-05-25,22-May,W 22,weekeday
17562,2022-05-26,RT1,9,20,2022-05-26,22-May,W 22,weekeday
17562,2022-05-27,RT1,9,20,2022-05-27,22-May,W 22,weekeday
17562,2022-05-28,RT1,13,20,2022-05-28,22-May,W 22,weekend
17562,2022-05-29,RT1,9,20,2022-05-29,22-May,W 23,weekend
17562,2022-05-30,RT1,10,20,2022-05-30,22-May,W 23,weekeday
17562,2022-05-31,RT1,6,20,2022-05-31,22-May,W 23,weekeday
17562,2022-06-01,RT1,7,20,2022-06-01,22-Jun,W 23,weekeday
17562,2022-06-02,RT1,8,20,2022-06-02,22-Jun,W 23,weekeday
17562,2022-06-03,RT1,8,20,2022-06-03,22-Jun,W 23,weekeday
17562,2022-06-04,RT1,9,20,2022-06-04,22-Jun,W 23,weekend
17562,2022-06-05,RT1,12,20,2022-06-05,22-Jun,W 24,weekend
17562,2022-06-06,RT1,10,20,2022-06-06,22-Jun,W 24,weekeday
17562,2022-06-07,RT1,8,20,2022-06-07,22-Jun,W 24,weekeday
17562,2022-06-08,RT1,8,20,2022-06-08,22-Jun,W 24,weekeday
17562,2022-06-09,RT1,9,20,2022-06-09,22-Jun,W 24,weekeday
17562,2022-06-10,RT1,9,20,2022-06-10,22-Jun,W 24,weekeday
17562,2022-06-11,RT1,13,20,2022-06-11,22-Jun,W 24,weekend
17562,2022-06-12,RT1,14,20,2022-06-12,22-Jun,W 25,weekend
17562,2022-06-13,RT1,9,20,2022-06-13,22-Jun,W 25,weekeday
17562,2022-06-14,RT1,9,20,2022-06-14,22-Jun,W 25,weekeday
17562,2022-06-15,RT1,8,20,2022-06-15,22-Jun,W 25,weekeday
17562,2022-06-16,RT1,7,20,2022-06-16,22-Jun,W 25,weekeday
17562,2022-06-17,RT1,8,20,2022-06-17,22-Jun,W 25,weekeday
17562,2022-06-18,RT1,12,20,2022-06-18,22-Jun,W 25,weekend
17562,2022-06-19,RT1,10,20,2022-06-19,22-Jun,W 26,weekend
17562,2022-06-20,RT1,8,20,2022-06-20,22-Jun,W 26,weekeday
17562,2022-06-21,RT1,7,20,2022-06-21,22-Jun,W 26,weekeday
17562,2022-06-22,RT1,7,20,2022-06-22,22-Jun,W 26,weekeday
17562,2022-06-23,RT1,7,20,2022-06-23,22-Jun,W 26,weekeday
17562,2022-06-24,RT1,7,20,2022-06-24,22-Jun,W 26,weekeday
17562,2022-06-25,RT1,9,20,2022-06-25,22-Jun,W 26,weekend
17562,2022-06-26,RT1,11,20,2022-06-26,22-Jun,W 27,weekend
17562,2022-06-27,RT1,9,20,2022-06-27,22-Jun,W 27,weekeday
17562,2022-06-28,RT1,8,20,2022-06-28,22-Jun,W 27,weekeday
17562,2022-06-29,RT1,8,20,2022-06-29,22-Jun,W 27,weekeday
17562,2022-06-30,RT1,9,20,2022-06-30,22-Jun,W 27,weekeday
17562,2022-07-01,RT1,9,20,2022-07-01,22-Jul,W 27,weekeday
17562,2022-07-02,RT1,14,20,2022-07-02,22-Jul,W 27,weekend
17562,2022-07-03,RT1,13,20,2022-07-03,22-Jul,W 28,weekend
17562,2022-07-04,RT1,7,20,2022-07-04,22-Jul,W 28,weekeday
17562,2022-07-05,RT1,9,20,2022-07-05,22-Jul,W 28,weekeday
17562,2022-07-06,RT1,10,20,2022-07-06,22-Jul,W 28,weekeday
17562,2022-07-07,RT1,10,20,2022-07-07,22-Jul,W 28,weekeday
17562,2022-07-08,RT1,10,20,2022-07-08,22-Jul,W 28,weekeday
17562,2022-07-09,RT1,12,20,2022-07-09,22-Jul,W 28,weekend
17562,2022-07-10,RT1,12,20,2022-07-10,22-Jul,W 29,weekend
17562,2022-07-11,RT1,8,20,2022-07-11,22-Jul,W 29,weekeday
17562,2022-07-12,RT1,7,20,2022-07-12,22-Jul,W 29,weekeday
17562,2022-07-13,RT1,9,20,2022-07-13,22-Jul,W 29,weekeday
17562,2022-07-14,RT1,10,20,2022-07-14,22-Jul,W 29,weekeday
17562,2022-07-15,RT1,8,20,2022-07-15,22-Jul,W 29,weekeday
17562,2022-07-16,RT1,13,20,2022-07-16,22-Jul,W 29,weekend
17562,2022-07-17,RT1,11,20,2022-07-17,22-Jul,W 30,weekend
17562,2022-07-18,RT1,7,20,2022-07-18,22-Jul,W 30,weekeday
17562,2022-07-19,RT1,7,20,2022-07-19,22-Jul,W 30,weekeday
17562,2022-07-20,RT1,9,20,2022-07-20,22-Jul,W 30,weekeday
17562,2022-07-21,RT1,7,20,2022-07-21,22-Jul,W 30,weekeday
17562,2022-07-22,RT1,8,20,2022-07-22,22-Jul,W 30,weekeday
17562,2022-07-23,RT1,10,20,2022-07-23,22-Jul,W 30,weekend
17562,2022-07-24,RT1,9,20,2022-07-24,22-Jul,W 31,weekend
17562,2022-07-25,RT1,9,20,2022-07-25,22-Jul,W 31,weekeday
17562,2022-07-26,RT1,8,20,2022-07-26,22-Jul,W 31,weekeday
17562,2022-07-27,RT1,8,20,2022-07-27,22-Jul,W 31,weekeday
17562,2022-07-28,RT1,9,20,2022-07-28,22-Jul,W 31,weekeday
17562,2022-07-29,RT1,7,20,2022-07-29,22-Jul,W 31,weekeday
17562,2022-07-30,RT1,10,20,2022-07-30,22-Jul,W 31,weekend
17562,2022-07-31,RT1,8,20,2022-07-31,22-Jul,W 32,weekend
17562,2022-05-01,RT3,15,27,2022-05-01,22-May,W 19,weekend
17562,2022-05-02,RT3,12,27,2022-05-02,22-May,W 19,weekeday
17562,2022-05-03,RT3,12,27,2022-05-03,22-May,W 19,weekeday
17562,2022-05-04,RT3,9,27,2022-05-04,22-May,W 19,weekeday
17562,2022-05-05,RT3,11,27,2022-05-05,22-May,W 19,weekeday
17562,2022-05-06,RT3,10,27,2022-05-06,22-May,W 19,weekeday
17562,2022-05-07,RT3,16,27,2022-05-07,22-May,W 19,weekend
17562,2022-05-08,RT3,15,27,2022-05-08,22-May,W 20,weekend
17562,2022-05-09,RT3,12,27,2022-05-09,22-May,W 20,weekeday
17562,2022-05-10,RT3,12,27,2022-05-10,22-May,W 20,weekeday
17562,2022-05-11,RT3,12,27,2022-05-11,22-May,W 20,weekeday
17562,2022-05-12,RT3,10,27,2022-05-12,22-May,W 20,weekeday
17562,2022-05-13,RT3,12,27,2022-05-13,22-May,W 20,weekeday
17562,2022-05-14,RT3,16,27,2022-05-14,22-May,W 20,weekend
17562,2022-05-15,RT3,14,27,2022-05-15,22-May,W 21,weekend
17562,2022-05-16,RT3,10,27,2022-05-16,22-May,W 21,weekeday
17562,2022-05-17,RT3,9,27,2022-05-17,22-May,W 21,weekeday
17562,2022-05-18,RT3,10,27,2022-05-18,22-May,W 21,weekeday
17562,2022-05-19,RT3,8,27,2022-05-19,22-May,W 21,weekeday
17562,2022-05-20,RT3,10,27,2022-05-20,22-May,W 21,weekeday
17562,2022-05-21,RT3,14,27,2022-05-21,22-May,W 21,weekend
17562,2022-05-22,RT3,17,27,2022-05-22,22-May,W 22,weekend
17562,2022-05-23,RT3,12,27,2022-05-23,22-May,W 22,weekeday
17562,2022-05-24,RT3,12,27,2022-05-24,22-May,W 22,weekeday
17562,2022-05-25,RT3,10,27,2022-05-25,22-May,W 22,weekeday
17562,2022-05-26,RT3,13,27,2022-05-26,22-May,W 22,weekeday
17562,2022-05-27,RT3,11,27,2022-05-27,22-May,W 22,weekeday
17562,2022-05-28,RT3,18,27,2022-05-28,22-May,W 22,weekend
17562,2022-05-29,RT3,13,27,2022-05-29,22-May,W 23,weekend
17562,2022-05-30,RT3,9,27,2022-05-30,22-May,W 23,weekeday
17562,2022-05-31,RT3,9,27,2022-05-31,22-May,W 23,weekeday
17562,2022-06-01,RT3,9,27,2022-06-01,22-Jun,W 23,weekeday
17562,2022-06-02,RT3,10,27,2022-06-02,22-Jun,W 23,weekeday
17562,2022-06-03,RT3,9,27,2022-06-03,22-Jun,W 23,weekeday
17562,2022-06-04,RT3,13,27,2022-06-04,22-Jun,W 23,weekend
17562,2022-06-05,RT3,18,27,2022-06-05,22-Jun,W 24,weekend
17562,2022-06-06,RT3,12,27,2022-06-06,22-Jun,W 24,weekeday
17562,2022-06-07,RT3,11,27,2022-06-07,22-Jun,W 24,weekeday
17562,2022-06-08,RT3,11,27,2022-06-08,22-Jun,W 24,weekeday
17562,2022-06-09,RT3,12,27,2022-06-09,22-Jun,W 24,weekeday
17562,2022-06-10,RT3,11,27,2022-06-10,22-Jun,W 24,weekeday
17562,2022-06-11,RT3,16,27,2022-06-11,22-Jun,W 24,weekend
17562,2022-06-12,RT3,16,27,2022-06-12,22-Jun,W 25,weekend
17562,2022-06-13,RT3,14,27,2022-06-13,22-Jun,W 25,weekeday
17562,2022-06-14,RT3,13,27,2022-06-14,22-Jun,W 25,weekeday
17562,2022-06-15,RT3,11,27,2022-06-15,22-Jun,W 25,weekeday
17562,2022-06-16,RT3,12,27,2022-06-16,22-Jun,W 25,weekeday
17562,2022-06-17,RT3,11,27,2022-06-17,22-Jun,W 25,weekeday
17562,2022-06-18,RT3,16,27,2022-06-18,22-Jun,W 25,weekend
17562,2022-06-19,RT3,13,27,2022-06-19,22-Jun,W 26,weekend
17562,2022-06-20,RT3,8,27,2022-06-20,22-Jun,W 26,weekeday
17562,2022-06-21,RT3,9,27,2022-06-21,22-Jun,W 26,weekeday
17562,2022-06-22,RT3,11,27,2022-06-22,22-Jun,W 26,weekeday
17562,2022-06-23,RT3,9,27,2022-06-23,22-Jun,W 26,weekeday
17562,2022-06-24,RT3,8,27,2022-06-24,22-Jun,W 26,weekeday
17562,2022-06-25,RT3,12,27,2022-06-25,22-Jun,W 26,weekend
17562,2022-06-26,RT3,17,27,2022-06-26,22-Jun,W 27,weekend
17562,2022-06-27,RT3,12,27,2022-06-27,22-Jun,W 27,weekeday
17562,2022-06-28,RT3,12,27,2022-06-28,22-Jun,W 27,weekeday
17562,2022-06-29,RT3,10,27,2022-06-29,22-Jun,W 27,weekeday
17562,2022-06-30,RT3,11,27,2022-06-30,22-Jun,W 27,weekeday
17562,2022-07-01,RT3,11,27,2022-07-01,22-Jul,W 27,weekeday
17562,2022-07-02,RT3,17,27,2022-07-02,22-Jul,W 27,weekend
